route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
59-VIC,4487,11550884:12869626:12889839,Royal Bay Exch via Triangle Mtn,50663,12889839,1
95-VIC,4737,11280187:12869627:12889800,Blink - to Langford,50730,12889800,1
95-VIC,5066,11280187:12869627:12890475,Blink - to Langford,50730,12890475,1
95-VIC,4744,11280187:12869627:12891126,Blink - to Langford,50730,12891126,1
39-VIC,5070,11552316:12869628:12889788,to Royal Oak Exch only,50529,12889788,1
60-VIC,5072,11553331:12869629:12890472,Royal Bay Exch via Lagoon,50513,12890472,1
22-VIC,5072,11553714:12869630:12890929,Downtown via Hastings - to 7 UVic,50551,12890929,1
27-VIC,4745,11518528:12869632:12889448,Gordon Head via Shelbourne,50719,12889448,0
10-VIC,5041,11564302:12869634:12891493,James Bay via Vic West,50637,12891493,1
6-VIC,5079,11665577:12869636:12889427,Royal Oak Exch via Royal Oak Ctr,50590,12889427,0
28-VIC,5072,11340608:12869639:12891484,Downtown via Shelbourne,50507,12891484,1
52-VIC,4487,11550671:12869641:12889827,Bear Mountain via Millstream,50854,12889827,1
81-VIC,5041,11522364:12869642:12889396,Saanichton Exch - to 75 Brentwood,50703,12889396,1
26-VIC,5041,11523414:12869643:12889607,UVic via Tillicum/McKenzie,50455,12889607,0
49-VIC,4737,11546143:12869644:12889628,Langford Exch via Florence Lake,50874,12889628,1
15-VIC,4744,11281564:12869645:12889232,UVic - Fort/Foul Bay Express,50450,12889232,0
15-VIC,5066,11281564:12869645:12889368,UVic - Fort/Foul Bay Express,50450,12889368,0
15-VIC,4737,11281564:12869645:12890904,UVic - Fort/Foul Bay Express,50450,12890904,0
63-VIC,5040,11507390:12869646:12889025,Otter Point,50694,12889025,1
63-VIC,5036,11507390:12869646:12890024,Otter Point,50694,12890024,1
4-VIC,5041,11522015:12869647:12890140,Downtown via Hillside,50814,12890140,1
60-VIC,5078,11610476:12869648:12890107,Langford Exch via Lagoon,50802,12890107,0
31-VIC,5066,11302603:12869649:12888528,Royal Oak Exch via Glanford,50623,12888528,0
31-VIC,4737,11302603:12869649:12890540,Royal Oak Exch via Glanford,50623,12890540,0
31-VIC,4744,11302603:12869649:12890651,Royal Oak Exch via Glanford,50623,12890651,0
28-VIC,5079,11666146:12869650:12890650,Downtown via Shelbourne,50654,12890650,1
28-VIC,5079,11666011:12869652:12889671,Majestic via Shelbourne,50792,12889671,0
58-VIC,5072,11553434:12869654:12889055,Goldstream Meadows via Westhills,50589,12889055,1
27-VIC,5079,11666157:12869655:12888441,Downtown via Shelbourne,50439,12888441,1
27-VIC,4745,11518500:12869656:12888761,Gordon Head via Shelbourne,50719,12888761,0
57-VIC,4744,11243582:12869657:12888539,Thetis Heights via McCallum,50695,12888539,0
32-VIC,5070,11552400:12869658:12889872,Cordova Bay,50646,12889872,0
17-VIC,5036,11508187:12869659:12889106,UVic via Cedar Hill School,50741,12889106,0
17-VIC,5040,11508187:12869659:12889959,UVic via Cedar Hill School,50741,12889959,0
6A-VIC,5040,11508217:12869660:12889415,Royal Oak Exch via Emily Carr,50789,12889415,0
6A-VIC,5036,11508217:12869660:12891579,Royal Oak Exch via Emily Carr,50789,12891579,0
8-VIC,4744,11359268:12869661:12889057,Interurban via Finlayson,50886,12889057,1
8-VIC,4737,11359268:12869661:12889107,Interurban via Finlayson,50886,12889107,1
8-VIC,5066,11359268:12869661:12891189,Interurban via Finlayson,50886,12891189,1
11-VIC,5072,11276638:12869662:12890396,UVic via Uplands,50723,12890396,0
28-VIC,4744,11375161:12869664:12889239,Downtown via Shelbourne,50507,12889239,1
28-VIC,5066,11375161:12869664:12890721,Downtown via Shelbourne,50507,12890721,1
28-VIC,4737,11375161:12869664:12891694,Downtown via Shelbourne,50507,12891694,1
21-VIC,5066,11305148:12869665:12889167,Downtown - to 7 UVic,50474,12889167,1
21-VIC,4744,11305148:12869665:12890083,Downtown - to 7 UVic,50474,12890083,1
21-VIC,4737,11305148:12869665:12890693,Downtown - to 7 UVic,50474,12890693,1
95-VIC,5066,11280267:12869667:12889477,Blink - to Downtown,50864,12889477,0
95-VIC,4744,11280267:12869667:12890962,Blink - to Downtown,50864,12890962,0
95-VIC,4737,11280267:12869667:12890970,Blink - to Downtown,50864,12890970,0
95-VIC,4487,11549228:12869669:12888852,Blink - to Downtown,50864,12888852,0
39-VIC,4487,11551141:12869670:12889735,to Royal Oak Exch only,50529,12889735,1
4-VIC,5036,11510343:12869672:12888708,UVic via Hillside,50582,12888708,0
4-VIC,5040,11510343:12869672:12889541,UVic via Hillside,50582,12889541,0
2-VIC,4745,11517974:12869673:12888454,South Oak Bay,50559,12888454,0
8-VIC,5041,11522680:12869674:12890474,Tillicum Ctr via Finlayson,50683,12890474,1
27-VIC,5036,11509588:12869675:12888615,Gordon Head via Shelbourne,50719,12888615,0
27-VIC,5040,11509588:12869675:12889042,Gordon Head via Shelbourne,50719,12889042,0
95-VIC,5066,11280199:12869676:12888513,Blink - to Langford,50730,12888513,1
95-VIC,4737,11280199:12869676:12889227,Blink - to Langford,50730,12889227,1
95-VIC,4744,11280199:12869676:12889765,Blink - to Langford,50730,12889765,1
88-VIC,5070,11552248:12869677:12888649,Sidney - via Industrial,50553,12888649,0
95-VIC,5036,11510076:12869678:12891006,Blink - to Downtown,50864,12891006,0
95-VIC,5040,11510076:12869678:12891374,Blink - to Downtown,50864,12891374,0
59-VIC,5066,11544317:12869679:12888677,Langford Exch via Triangle Mtn,50568,12888677,0
6-VIC,5079,11665553:12869681:12890070,Royal Oak Exch via Royal Oak Ctr,50590,12890070,0
28-VIC,5070,11340390:12869682:12890804,Downtown via Shelbourne,50507,12890804,1
14-VIC,5036,11509510:12869683:12890332,UVic via Richmond,50763,12890332,0
14-VIC,5040,11509510:12869683:12890343,UVic via Richmond,50763,12890343,0
22A-VIC,5036,11508841:12869686:12888532,Hillside Ctr via Strawberry Vale,50863,12888532,1
22A-VIC,5040,11508841:12869686:12890831,Hillside Ctr via Strawberry Vale,50863,12890831,1
9-VIC,5066,11281426:12869687:12889237,Royal Oak Exch via Hillside/Gorge,50561,12889237,1
9-VIC,4744,11281426:12869687:12889260,Royal Oak Exch via Hillside/Gorge,50561,12889260,1
9-VIC,4737,11281426:12869687:12891271,Royal Oak Exch via Hillside/Gorge,50561,12891271,1
95-VIC,5040,11510177:12869688:12888510,Blink - to Downtown,50864,12888510,0
95-VIC,5036,11510177:12869688:12889881,Blink - to Downtown,50864,12889881,0
6B-VIC,5066,11303226:12869689:12889605,Royal Oak Exch via Chatterton,50504,12889605,0
6B-VIC,4744,11303226:12869689:12890635,Royal Oak Exch via Chatterton,50504,12890635,0
6B-VIC,4737,11303226:12869689:12890974,Royal Oak Exch via Chatterton,50504,12890974,0
22-VIC,5041,11523522:12869690:12889208,Vic General via Hastings,50425,12889208,0
70-VIC,5079,11665459:12869691:12888912,Swartz Bay Ferry via Hwy 17,50796,12888912,0
6-VIC,5070,11343167:12869692:12890073,Royal Oak Exch via Royal Oak Ctr,50590,12890073,0
22A-VIC,5040,11508782:12869693:12890132,Hillside Ctr via Strawberry Vale,50863,12890132,1
22A-VIC,5036,11508782:12869693:12891594,Hillside Ctr via Strawberry Vale,50863,12891594,1
39-VIC,4737,11369460:12869694:12889864,Interurban via Royal Oak,50684,12889864,1
39-VIC,5066,11369460:12869694:12890454,Interurban via Royal Oak,50684,12890454,1
39-VIC,4744,11369460:12869694:12890907,Interurban via Royal Oak,50684,12890907,1
6-VIC,5072,11276084:12869695:12890227,Royal Oak Exch via Royal Oak Ctr,50590,12890227,0
95-VIC,5040,11510194:12869696:12889613,Blink - to Downtown,50864,12889613,0
95-VIC,5036,11510194:12869696:12890852,Blink - to Downtown,50864,12890852,0
26-VIC,4737,11281680:12869698:12888940,UVic via Tillicum/McKenzie,50455,12888940,0
26-VIC,4744,11281680:12869698:12889044,UVic via Tillicum/McKenzie,50455,12889044,0
26-VIC,5066,11281680:12869698:12891506,UVic via Tillicum/McKenzie,50455,12891506,0
61-VIC,5041,11521707:12869700:12890985,Langford Exch,50745,12890985,0
75-VIC,5078,11609699:12869701:12891185,Royal Oak Exch - to 31 Downtown,50624,12891185,1
14-VIC,5070,11378916:12869702:12890451,Vic General via Craigflower,50661,12890451,1
31-VIC,5036,11507983:12869703:12888888,Downtown via Glanford,50682,12888888,1
31-VIC,5040,11507983:12869703:12891711,Downtown via Glanford,50682,12891711,1
75-VIC,5070,11303958:12869704:12888798,Downtown - Keating Industrial,50794,12888798,1
26-VIC,5066,11281673:12869706:12889706,UVic via Tillicum/McKenzie,50455,12889706,0
26-VIC,4744,11281673:12869706:12890100,UVic via Tillicum/McKenzie,50455,12890100,0
26-VIC,4737,11281673:12869706:12891647,UVic via Tillicum/McKenzie,50455,12891647,0
